Source,Target
CWE-22,CVE-2022-31579
CWE-22,CVE-2022-31578
CWE-22,CVE-2022-31577
CWE-22,CVE-2022-31576
CWE-22,CVE-2022-31575
CWE-22,CVE-2022-31574
CWE-22,CVE-2022-31573
CWE-22,CVE-2022-31572
CWE-22,CVE-2022-31571
CWE-22,CVE-2022-31570
CWE-22,CVE-2022-31568
CWE-22,CVE-2022-31567
CWE-22,CVE-2022-31566
CWE-22,CVE-2022-31565
CWE-22,CVE-2022-31564
CWE-22,CVE-2022-31563
CWE-22,CVE-2022-31562
CWE-22,CVE-2022-31561
CWE-22,CVE-2022-31560
CWE-22,CVE-2022-31559
CWE-22,CVE-2022-31558
CWE-22,CVE-2022-31557
CWE-22,CVE-2022-31556
CWE-22,CVE-2022-31555
CWE-22,CVE-2022-31554
CWE-22,CVE-2022-31553
CWE-22,CVE-2022-31552
CWE-22,CVE-2022-31551
CWE-22,CVE-2022-31550
CWE-22,CVE-2022-31549
CWE-22,CVE-2022-31548
CWE-22,CVE-2022-31547
CWE-22,CVE-2022-31546
CWE-22,CVE-2022-31545
CWE-22,CVE-2022-31544
CWE-22,CVE-2022-31543
CWE-22,CVE-2022-31542
CWE-22,CVE-2022-31541
CWE-22,CVE-2022-31540
CWE-22,CVE-2022-31539
CWE-22,CVE-2022-31538
CWE-22,CVE-2022-31537
CWE-22,CVE-2022-31536
CWE-22,CVE-2022-31535
CWE-22,CVE-2022-31534
CWE-22,CVE-2022-31533
CWE-22,CVE-2022-31532
CWE-22,CVE-2022-31531
CWE-22,CVE-2022-31530
CWE-22,CVE-2022-31529
CWE-22,CVE-2022-31528
CWE-22,CVE-2022-31527
CWE-22,CVE-2022-31526
CWE-22,CVE-2022-31525
CWE-22,CVE-2022-31524
CWE-22,CVE-2022-31523
CWE-22,CVE-2022-31522
CWE-22,CVE-2022-31521
CWE-22,CVE-2022-31520
CWE-22,CVE-2022-31519
CWE-22,CVE-2022-31518
CWE-22,CVE-2022-31517
CWE-22,CVE-2022-31516
CWE-22,CVE-2022-31515
CWE-22,CVE-2022-31514
CWE-22,CVE-2022-31513
CWE-22,CVE-2022-31512
CWE-22,CVE-2022-31511
CWE-22,CVE-2022-31510
CWE-22,CVE-2022-31509
CWE-22,CVE-2022-31508
CWE-22,CVE-2022-31507
CWE-22,CVE-2022-31506
CWE-22,CVE-2022-31505
CWE-22,CVE-2022-31504
CWE-22,CVE-2022-31503
CWE-22,CVE-2022-31502
CWE-22,CVE-2022-31501
CWE-22,CVE-2022-31483
CWE-22,CVE-2022-31473
CWE-22,CVE-2022-31395
CWE-22,CVE-2022-31372
CWE-22,CVE-2022-31268
CWE-22,CVE-2022-31202
CWE-22,CVE-2022-31195
CWE-22,CVE-2022-31194
CWE-22,CVE-2022-31163
CWE-22,CVE-2022-31159
CWE-22,CVE-2022-31062
CWE-22,CVE-2022-30572
CWE-22,CVE-2022-30547
CWE-22,CVE-2022-30427
CWE-22,CVE-2022-30333
CWE-22,CVE-2022-30302
CWE-22,CVE-2022-30301
CWE-22,CVE-2022-30117
CWE-22,CVE-2022-30062
CWE-22,CVE-2022-30061
CWE-22,CVE-2022-30059
CWE-22,CVE-2022-30058
CWE-22,CVE-2022-29970
CWE-22,CVE-2022-29967
CWE-22,CVE-2022-29834
CWE-22,CVE-2022-29806
CWE-22,CVE-2022-29804
CWE-22,CVE-2022-29774
CWE-22,CVE-2022-29597
CWE-22,CVE-2022-29596
CWE-22,CVE-2022-29509
CWE-22,CVE-2022-29474
CWE-22,CVE-2022-2945
CWE-22,CVE-2022-29332
CWE-22,CVE-2022-29298
CWE-22,CVE-2022-29253
CWE-22,CVE-2022-29097
CWE-22,CVE-2022-29094
CWE-22,CVE-2022-29093
CWE-22,CVE-2022-29062
CWE-22,CVE-2022-28945
CWE-22,CVE-2022-28784
CWE-22,CVE-2022-2863
CWE-22,CVE-2022-28544
CWE-22,CVE-2022-28543
CWE-22,CVE-2022-28527
CWE-22,CVE-2022-28523
CWE-22,CVE-2022-28478
CWE-22,CVE-2022-28451
CWE-22,CVE-2022-28444
CWE-22,CVE-2022-28380
CWE-22,CVE-2022-28157
CWE-22,CVE-2022-28156
CWE-22,CVE-2022-28148
CWE-22,CVE-2022-28146
CWE-22,CVE-2022-28059
CWE-22,CVE-2022-28058
CWE-22,CVE-2022-28052
CWE-22,CVE-2022-27906
CWE-22,CVE-2022-27844
CWE-22,CVE-2022-27836
CWE-22,CVE-2022-27657
CWE-22,CVE-2022-27621
CWE-22,CVE-2022-27620
CWE-22,CVE-2022-27618
CWE-22,CVE-2022-27617
CWE-22,CVE-2022-27615
CWE-22,CVE-2022-27611
CWE-22,CVE-2022-27610
CWE-22,CVE-2022-27279
CWE-22,CVE-2022-27277
CWE-22,CVE-2022-27248
CWE-22,CVE-2022-27208
CWE-22,CVE-2022-27203
CWE-22,CVE-2022-27043
CWE-22,CVE-2022-26960
CWE-22,CVE-2022-26889
CWE-22,CVE-2022-26835
CWE-22,CVE-2022-26675
CWE-22,CVE-2022-26652
CWE-22,CVE-2022-26612
CWE-22,CVE-2022-2653
CWE-22,CVE-2022-26500
CWE-22,CVE-2022-26484
CWE-22,CVE-2022-26352
CWE-22,CVE-2022-26315
CWE-22,CVE-2022-26276
CWE-22,CVE-2022-26252
CWE-22,CVE-2022-26233
CWE-22,CVE-2022-26068
CWE-22,CVE-2022-26049
CWE-22,CVE-2022-26041
CWE-22,CVE-2022-25856
CWE-22,CVE-2022-25842
CWE-22,CVE-2022-25634
CWE-22,CVE-2022-25591
CWE-22,CVE-2022-2557
CWE-22,CVE-2022-25412
CWE-22,CVE-2022-25358
CWE-22,CVE-2022-25347
CWE-22,CVE-2022-2531
CWE-22,CVE-2022-25298
CWE-22,CVE-2022-25267
CWE-22,CVE-2022-25266
CWE-22,CVE-2022-25249
CWE-22,CVE-2022-25216
CWE-22,CVE-2022-25188
CWE-22,CVE-2022-25178
CWE-22,CVE-2022-25046
CWE-22,CVE-2022-24992
CWE-22,CVE-2022-24983
CWE-22,CVE-2022-24977
CWE-22,CVE-2022-24878
CWE-22,CVE-2022-24877
CWE-22,CVE-2022-24843
CWE-22,CVE-2022-24840
CWE-22,CVE-2022-24830
CWE-22,CVE-2022-24785
CWE-22,CVE-2022-24774
CWE-22,CVE-2022-24731
CWE-22,CVE-2022-24730
CWE-22,CVE-2022-24718
CWE-22,CVE-2022-24716
CWE-22,CVE-2022-24715
CWE-22,CVE-2022-24659
CWE-22,CVE-2022-24647
CWE-22,CVE-2022-2464
CWE-22,CVE-2022-2463
CWE-22,CVE-2022-24424
CWE-22,CVE-2022-24348
CWE-22,CVE-2022-24312
CWE-22,CVE-2022-24311
CWE-22,CVE-2022-24278
CWE-22,CVE-2022-24248
CWE-22,CVE-2022-24247
CWE-22,CVE-2022-23971
CWE-22,CVE-2022-23970
CWE-22,CVE-2022-23793
CWE-22,CVE-2022-23732
CWE-22,CVE-2022-23620
CWE-22,CVE-2022-23612
CWE-22,CVE-2022-23609
CWE-22,CVE-2022-23457
CWE-22,CVE-2022-23409
CWE-22,CVE-2022-23357
CWE-22,CVE-2022-23347
CWE-22,CVE-2022-23166
CWE-22,CVE-2022-23135
CWE-22,CVE-2022-23119
CWE-22,CVE-2022-23113
CWE-22,CVE-2022-23107
CWE-22,CVE-2022-23082
CWE-22,CVE-2022-22932
CWE-22,CVE-2022-22931
CWE-22,CVE-2022-22914
CWE-22,CVE-2022-22836
CWE-22,CVE-2022-22821
CWE-22,CVE-2022-22790
CWE-22,CVE-2022-22771
CWE-22,CVE-2022-22685
CWE-22,CVE-2022-22679
CWE-22,CVE-2022-2261
CWE-22,CVE-2022-22349
CWE-22,CVE-2022-22054
CWE-22,CVE-2022-2184
CWE-22,CVE-2022-21808
CWE-22,CVE-2022-21693
CWE-22,CVE-2022-21682
CWE-22,CVE-2022-21675
CWE-22,CVE-2022-0320
CWE-22,CVE-2022-0401
CWE-22,CVE-2022-0436
CWE-22,CVE-2022-0493
CWE-22,CVE-2022-0665
CWE-22,CVE-2022-0673
CWE-22,CVE-2022-0679
CWE-22,CVE-2022-0779
CWE-22,CVE-2022-0902
CWE-22,CVE-2022-1000
CWE-22,CVE-2022-1119
CWE-22,CVE-2022-1166
CWE-22,CVE-2022-1264
CWE-22,CVE-2022-1359
CWE-22,CVE-2022-1390
CWE-22,CVE-2022-1391
CWE-22,CVE-2022-1392
CWE-22,CVE-2022-1476
CWE-22,CVE-2022-1518
CWE-22,CVE-2022-1554
CWE-22,CVE-2022-1560
CWE-22,CVE-2022-1648
CWE-22,CVE-2022-1657
CWE-22,CVE-2022-1664
CWE-22,CVE-2022-1721
CWE-22,CVE-2022-1850
CWE-22,CVE-2022-1953
CWE-22,CVE-2022-1992
CWE-22,CVE-2022-1993
CWE-22,CVE-2022-20101
CWE-22,CVE-2022-20220
CWE-22,CVE-2022-2030
CWE-22,CVE-2022-20395
CWE-22,CVE-2022-20720
CWE-22,CVE-2022-20721
CWE-22,CVE-2022-20722
CWE-22,CVE-2022-20725
CWE-22,CVE-2022-20727
CWE-22,CVE-2022-20790
CWE-22,CVE-2022-20791
CWE-22,CVE-2022-20812
CWE-22,CVE-2022-20816
CWE-22,CVE-2022-20862
CWE-22,CVE-2022-21132
CWE-22,CVE-2022-21177
CWE-22,CVE-2022-2119
CWE-22,CVE-2022-21193
CWE-22,CVE-2022-2120
CWE-22,CVE-2022-21221
CWE-22,CVE-2022-21371
CWE-704,CVE-2020-6151
CWE-704,CVE-2020-25576
CWE-704,CVE-2020-10735
CWE-704,CVE-2021-43537
CWE-704,CVE-2021-39989
CWE-704,CVE-2021-39173
CWE-704,CVE-2021-3578
CWE-704,CVE-2021-35110
CWE-704,CVE-2021-35105
CWE-704,CVE-2021-35091
CWE-704,CVE-2021-30300
CWE-704,CVE-2021-28275
CWE-704,CVE-2021-25175
CWE-704,CVE-2021-23566
CWE-704,CVE-2021-1923
CWE-704,CVE-2021-1027
CWE-704,CVE-2022-32547
CWE-704,CVE-2022-22102
CWE-704,CVE-2022-21786
CWE-704,CVE-2022-1642
CWE-704,CVE-2022-0322
CWE-1336,CVE-2022-27662
CWE-1336,CVE-2022-0323
CWE-281,CVE-2020-0405
CWE-281,CVE-2020-9781
CWE-281,CVE-2020-9442
CWE-281,CVE-2020-8634
CWE-281,CVE-2020-8633
CWE-281,CVE-2020-8190
CWE-281,CVE-2020-8182
CWE-281,CVE-2020-8117
CWE-281,CVE-2020-7063
CWE-281,CVE-2020-6564
CWE-281,CVE-2020-5796
CWE-281,CVE-2020-27383
CWE-281,CVE-2020-26246
CWE-281,CVE-2020-2025
CWE-281,CVE-2020-18890
CWE-281,CVE-2020-16910
CWE-281,CVE-2020-15496
CWE-281,CVE-2020-15113
CWE-281,CVE-2020-14958
CWE-281,CVE-2020-13763
CWE-281,CVE-2020-13308
CWE-281,CVE-2020-13282
CWE-281,CVE-2020-13230
CWE-281,CVE-2020-12353
CWE-281,CVE-2020-12345
CWE-281,CVE-2020-12335
CWE-281,CVE-2020-12334
CWE-281,CVE-2020-12332
CWE-281,CVE-2020-12330
CWE-281,CVE-2020-10083
CWE-281,CVE-2022-0330
CWE-281,CVE-2022-21203
CWE-281,CVE-2022-22472
CWE-281,CVE-2022-22650
CWE-281,CVE-2022-24428
CWE-281,CVE-2022-24618
CWE-281,CVE-2022-27215
CWE-281,CVE-2022-2787
CWE-281,CVE-2022-28147
CWE-281,CVE-2022-29594
CWE-281,CVE-2022-31096
CWE-281,CVE-2022-31237
CWE-281,CVE-2022-31262
CWE-281,CVE-2022-31755
CWE-281,CVE-2022-32969
CWE-281,CVE-2022-36102
CWE-281,CVE-2021-0074
CWE-281,CVE-2021-0704
CWE-281,CVE-2021-0927
CWE-281,CVE-2021-0953
CWE-281,CVE-2021-20263
CWE-281,CVE-2021-21379
CWE-281,CVE-2021-21735
CWE-281,CVE-2021-22382
CWE-281,CVE-2021-23963
CWE-281,CVE-2021-29971
CWE-281,CVE-2021-30279
CWE-281,CVE-2021-30482
CWE-281,CVE-2021-30827
CWE-281,CVE-2021-30912
CWE-281,CVE-2021-32465
CWE-281,CVE-2021-3414
CWE-281,CVE-2021-3418
CWE-281,CVE-2021-3495
CWE-281,CVE-2021-35079
CWE-281,CVE-2021-3523
CWE-281,CVE-2021-37006
CWE-281,CVE-2021-37044
CWE-281,CVE-2021-37056
CWE-281,CVE-2021-37086
CWE-281,CVE-2021-3847
CWE-281,CVE-2021-38553
CWE-281,CVE-2021-39695
CWE-281,CVE-2021-39704
CWE-281,CVE-2021-39897
CWE-281,CVE-2021-41089
CWE-281,CVE-2021-41091
CWE-281,CVE-2021-43708
CWE-281,CVE-2021-43816
CWE-281,CVE-2021-45008
CWE-287,CVE-2022-22729
CWE-287,CVE-2020-9294
CWE-287,CVE-2020-9277
CWE-287,CVE-2020-9259
CWE-287,CVE-2020-9233
CWE-287,CVE-2020-9207
CWE-287,CVE-2020-9109
CWE-287,CVE-2020-9099
CWE-287,CVE-2020-9077
CWE-287,CVE-2020-9076
CWE-287,CVE-2020-9073
CWE-287,CVE-2020-9070
CWE-287,CVE-2020-9068
CWE-287,CVE-2020-9066
CWE-287,CVE-2020-9064
CWE-287,CVE-2020-9049
CWE-287,CVE-2020-8994
CWE-287,CVE-2020-8953
CWE-287,CVE-2020-8863
CWE-287,CVE-2020-8862
CWE-287,CVE-2020-8861
CWE-287,CVE-2020-8828
CWE-287,CVE-2020-8771
CWE-287,CVE-2020-8714
CWE-287,CVE-2020-8713
CWE-287,CVE-2020-8709
CWE-287,CVE-2020-8708
CWE-287,CVE-2020-8685
CWE-287,CVE-2020-8664
CWE-287,CVE-2020-8606
CWE-287,CVE-2020-8595
CWE-287,CVE-2020-8591
CWE-287,CVE-2020-8510
CWE-287,CVE-2020-8465
CWE-287,CVE-2020-8350
CWE-287,CVE-2020-8272
CWE-287,CVE-2020-8267
CWE-287,CVE-2020-8253
CWE-287,CVE-2020-8236
CWE-287,CVE-2020-8207
CWE-287,CVE-2020-8206
CWE-287,CVE-2020-8200
CWE-287,CVE-2020-8196
CWE-287,CVE-2020-8193
CWE-287,CVE-2020-8148
CWE-287,CVE-2020-8108
CWE-287,CVE-2020-8097
CWE-287,CVE-2020-7856
CWE-287,CVE-2020-7787
CWE-287,CVE-2020-7378
CWE-287,CVE-2020-7323
CWE-287,CVE-2020-7297
CWE-287,CVE-2020-7296
CWE-287,CVE-2020-7295
CWE-287,CVE-2020-7294
CWE-287,CVE-2020-7293
CWE-287,CVE-2020-7276
CWE-287,CVE-2020-7222
CWE-287,CVE-2020-7199
CWE-287,CVE-2020-7197
CWE-287,CVE-2020-6988
CWE-287,CVE-2020-6871
CWE-287,CVE-2020-6091
CWE-287,CVE-2020-5860
CWE-287,CVE-2020-5849
CWE-287,CVE-2020-5777
CWE-287,CVE-2020-5727
CWE-287,CVE-2020-5686
CWE-287,CVE-2020-5633
CWE-287,CVE-2020-5616
CWE-287,CVE-2020-5608
CWE-287,CVE-2020-5567
CWE-287,CVE-2020-5563
CWE-287,CVE-2020-5536
CWE-287,CVE-2020-5532
CWE-287,CVE-2020-5425
CWE-287,CVE-2020-5384
CWE-287,CVE-2020-5268
CWE-287,CVE-2020-5206
CWE-287,CVE-2020-5148
CWE-287,CVE-2020-4983
CWE-287,CVE-2020-4879
CWE-287,CVE-2020-4821
CWE-287,CVE-2020-4779
CWE-287,CVE-2020-4771
CWE-287,CVE-2020-4747
CWE-287,CVE-2020-4662
CWE-287,CVE-2020-4494
CWE-287,CVE-2020-4205
CWE-287,CVE-2020-4167
CWE-287,CVE-2020-4074
CWE-287,CVE-2020-3944
CWE-287,CVE-2020-3923
CWE-287,CVE-2020-36548
CWE-287,CVE-2020-36533
CWE-287,CVE-2020-36528
CWE-287,CVE-2020-36176
CWE-287,CVE-2020-35785
CWE-287,CVE-2020-3565
CWE-287,CVE-2020-35231
CWE-287,CVE-2020-35219
CWE-287,CVE-2020-35208
CWE-287,CVE-2020-35207
CWE-287,CVE-2020-3411
CWE-287,CVE-2020-3410
CWE-287,CVE-2020-3388
CWE-287,CVE-2020-3361
CWE-287,CVE-2020-3297
CWE-287,CVE-2020-3216
CWE-287,CVE-2020-3197
CWE-287,CVE-2020-3151
CWE-287,CVE-2020-3144
CWE-287,CVE-2020-3125
CWE-287,CVE-2020-29669
CWE-287,CVE-2020-29668
CWE-287,CVE-2020-29563
CWE-287,CVE-2020-29392
CWE-287,CVE-2020-29378
CWE-287,CVE-2020-29127
CWE-287,CVE-2020-28973
CWE-287,CVE-2020-28971
CWE-287,CVE-2020-28970
CWE-287,CVE-2020-28940
CWE-287,CVE-2020-28896
CWE-287,CVE-2020-28874
CWE-287,CVE-2020-28638
CWE-287,CVE-2020-28333
CWE-287,CVE-2020-28050
CWE-287,CVE-2020-28002
CWE-287,CVE-2020-27838
CWE-287,CVE-2020-27780
CWE-287,CVE-2020-27558
CWE-287,CVE-2020-27488
CWE-287,CVE-2020-27408
CWE-287,CVE-2020-27266
CWE-287,CVE-2020-27254
CWE-287,CVE-2020-27199
CWE-287,CVE-2020-26921
CWE-287,CVE-2020-26834
CWE-287,CVE-2020-26558
CWE-287,CVE-2020-26557
CWE-287,CVE-2020-26542
CWE-287,CVE-2020-26511
CWE-287,CVE-2020-26236
CWE-287,CVE-2020-26214
CWE-287,CVE-2020-26200
CWE-287,CVE-2020-26168
CWE-287,CVE-2020-26160
CWE-287,CVE-2020-26139
CWE-287,CVE-2020-26136
CWE-287,CVE-2020-26105
CWE-287,CVE-2020-26101
CWE-287,CVE-2020-26030
CWE-287,CVE-2020-25867
CWE-287,CVE-2020-25848
CWE-287,CVE-2020-25719
CWE-287,CVE-2020-25592
CWE-287,CVE-2020-25251
CWE-287,CVE-2020-25183
CWE-287,CVE-2020-25165
CWE-287,CVE-2020-24987
CWE-287,CVE-2020-24848
CWE-287,CVE-2020-24786
CWE-287,CVE-2020-24675
CWE-287,CVE-2020-24641
CWE-287,CVE-2020-24629
CWE-287,CVE-2020-24612
CWE-287,CVE-2020-24579
CWE-287,CVE-2020-24563
CWE-287,CVE-2020-24514
CWE-287,CVE-2020-24029
CWE-287,CVE-2020-23139
CWE-287,CVE-2020-23058
CWE-287,CVE-2020-2301
CWE-287,CVE-2020-2300
CWE-287,CVE-2020-2299
CWE-287,CVE-2020-22176
CWE-287,CVE-2020-21991
CWE-287,CVE-2020-21932
CWE-287,CVE-2020-2050
CWE-287,CVE-2020-2018
CWE-287,CVE-2020-19888
CWE-287,CVE-2020-19111
CWE-287,CVE-2020-19037
CWE-287,CVE-2020-1878
CWE-287,CVE-2020-1864
CWE-287,CVE-2020-1842
CWE-287,CVE-2020-1840
CWE-287,CVE-2020-1838
CWE-287,CVE-2020-1833
CWE-287,CVE-2020-1812
CWE-287,CVE-2020-1803
CWE-287,CVE-2020-1801
CWE-287,CVE-2020-1798
CWE-287,CVE-2020-1794
CWE-287,CVE-2020-1793
CWE-287,CVE-2020-1789
CWE-287,CVE-2020-1788
CWE-287,CVE-2020-1787
CWE-287,CVE-2020-1786
CWE-287,CVE-2020-1778
CWE-287,CVE-2020-17523
CWE-287,CVE-2020-17510
CWE-287,CVE-2020-1718
CWE-287,CVE-2020-16839
CWE-287,CVE-2020-1637
CWE-287,CVE-2020-16251
CWE-287,CVE-2020-16239
CWE-287,CVE-2020-16222
CWE-287,CVE-2020-1618
CWE-287,CVE-2020-16169
CWE-287,CVE-2020-16088
CWE-287,CVE-2020-15949
CWE-287,CVE-2020-15921
CWE-287,CVE-2020-15896
CWE-287,CVE-2020-15835
CWE-287,CVE-2020-15802
CWE-287,CVE-2020-15605
CWE-287,CVE-2020-15601
CWE-287,CVE-2020-15482
CWE-287,CVE-2020-15149
CWE-287,CVE-2020-15077
CWE-287,CVE-2020-15063
CWE-287,CVE-2020-15059
CWE-287,CVE-2020-15055
CWE-287,CVE-2020-15027
CWE-287,CVE-2020-14504
CWE-287,CVE-2020-14485
CWE-287,CVE-2020-14477
CWE-287,CVE-2020-14455
CWE-287,CVE-2020-14380
CWE-287,CVE-2020-14299
CWE-287,CVE-2020-14158
CWE-287,CVE-2020-14070
CWE-287,CVE-2020-13859
CWE-287,CVE-2020-13365
CWE-287,CVE-2020-13303
CWE-287,CVE-2020-13292
CWE-287,CVE-2020-13290
CWE-287,CVE-2020-13185
CWE-287,CVE-2020-12874
CWE-287,CVE-2020-12848
CWE-287,CVE-2020-12638
CWE-287,CVE-2020-12145
CWE-287,CVE-2020-12126
CWE-287,CVE-2020-11965
CWE-287,CVE-2020-11964
CWE-287,CVE-2020-11796
CWE-287,CVE-2020-11551
CWE-287,CVE-2020-11542
CWE-287,CVE-2020-11301
CWE-287,CVE-2020-11264
CWE-287,CVE-2020-11020
CWE-287,CVE-2020-10965
CWE-287,CVE-2020-10918
CWE-287,CVE-2020-10916
CWE-287,CVE-2020-10888
CWE-287,CVE-2020-10847
CWE-287,CVE-2020-10846
CWE-287,CVE-2020-10816
CWE-287,CVE-2020-10709
CWE-287,CVE-2020-10669
CWE-287,CVE-2020-10594
CWE-287,CVE-2020-10539
CWE-287,CVE-2020-10288
CWE-287,CVE-2020-10278
CWE-287,CVE-2020-10254
CWE-287,CVE-2020-10148
CWE-287,CVE-2020-10123
CWE-287,CVE-2020-10048
CWE-287,CVE-2020-0688
CWE-287,CVE-2020-0460
CWE-287,CVE-2021-46825
CWE-287,CVE-2021-46740
CWE-287,CVE-2021-46390
CWE-287,CVE-2021-46304
CWE-287,CVE-2021-45917
CWE-287,CVE-2021-45915
CWE-287,CVE-2021-45914
CWE-287,CVE-2021-45900
CWE-287,CVE-2021-45890
CWE-287,CVE-2021-45786
CWE-287,CVE-2021-45389
CWE-287,CVE-2021-45379
CWE-287,CVE-2021-45347
CWE-287,CVE-2021-45331
CWE-287,CVE-2021-45035
CWE-287,CVE-2021-44949
CWE-287,CVE-2021-44937
CWE-287,CVE-2021-44759
CWE-287,CVE-2021-44736
CWE-287,CVE-2021-44675
CWE-287,CVE-2021-44524
CWE-287,CVE-2021-44514
CWE-287,CVE-2021-44152
CWE-287,CVE-2021-44057
CWE-287,CVE-2021-44056
CWE-287,CVE-2021-43999
CWE-287,CVE-2021-43935
CWE-287,CVE-2021-43931
CWE-287,CVE-2021-43834
CWE-287,CVE-2021-43833
CWE-287,CVE-2021-43786
CWE-287,CVE-2021-43415
CWE-287,CVE-2021-43394
CWE-287,CVE-2021-43355
CWE-287,CVE-2021-43203
CWE-287,CVE-2021-43175
CWE-287,CVE-2021-43116
CWE-287,CVE-2021-43068
CWE-287,CVE-2021-42837
CWE-287,CVE-2021-42338
CWE-287,CVE-2021-4230
CWE-287,CVE-2021-42072
CWE-287,CVE-2021-4201
CWE-287,CVE-2021-41995
CWE-287,CVE-2021-41992
CWE-287,CVE-2021-4197
CWE-287,CVE-2021-41716
CWE-287,CVE-2021-41638
CWE-287,CVE-2021-41503
CWE-287,CVE-2021-4142
CWE-287,CVE-2021-41418
CWE-287,CVE-2021-41317
CWE-287,CVE-2021-41312
CWE-287,CVE-2021-41311
CWE-287,CVE-2021-41309
CWE-287,CVE-2021-41292
CWE-287,CVE-2021-41286
CWE-287,CVE-2021-41265
CWE-287,CVE-2021-41129
CWE-287,CVE-2021-41126
CWE-287,CVE-2021-40903
CWE-287,CVE-2021-40874
CWE-287,CVE-2021-40867
CWE-287,CVE-2021-40866
CWE-287,CVE-2021-40851
CWE-287,CVE-2021-4073
CWE-287,CVE-2021-40539
CWE-287,CVE-2021-40404
CWE-287,CVE-2021-40376
CWE-287,CVE-2021-40350
CWE-287,CVE-2021-40013
CWE-287,CVE-2021-39890
CWE-287,CVE-2021-39872
CWE-287,CVE-2021-39296
CWE-287,CVE-2021-39226
CWE-287,CVE-2021-39215
CWE-287,CVE-2021-39177
CWE-287,CVE-2021-39165
CWE-287,CVE-2021-38878
CWE-287,CVE-2021-38688
CWE-287,CVE-2021-38686
CWE-287,CVE-2021-38679
CWE-287,CVE-2021-38648
CWE-287,CVE-2021-3850
CWE-287,CVE-2021-3849
CWE-287,CVE-2021-38412
CWE-287,CVE-2021-38376
CWE-287,CVE-2021-38299
CWE-287,CVE-2021-3827
CWE-287,CVE-2021-38161
CWE-287,CVE-2021-37624
CWE-287,CVE-2021-37597
CWE-287,CVE-2021-37580
CWE-287,CVE-2021-37545
CWE-287,CVE-2021-37417
CWE-287,CVE-2021-37414
CWE-287,CVE-2021-37172
CWE-287,CVE-2021-37123
CWE-287,CVE-2021-37100
CWE-287,CVE-2021-37054
CWE-287,CVE-2021-37043
CWE-287,CVE-2021-36949
CWE-287,CVE-2021-36921
CWE-287,CVE-2021-3652
CWE-287,CVE-2021-36370
CWE-287,CVE-2021-36368
CWE-287,CVE-2021-3636
CWE-287,CVE-2021-36350
CWE-287,CVE-2021-3632
CWE-287,CVE-2021-36308
CWE-287,CVE-2021-36306
CWE-287,CVE-2021-35943
CWE-287,CVE-2021-35530
CWE-287,CVE-2021-3547
CWE-287,CVE-2021-35296
CWE-287,CVE-2021-3519
CWE-287,CVE-2021-35094
CWE-287,CVE-2021-35029
CWE-287,CVE-2021-34993
CWE-287,CVE-2021-34977
CWE-287,CVE-2021-34865
CWE-287,CVE-2021-34786
CWE-287,CVE-2021-34785
CWE-287,CVE-2021-34746
CWE-287,CVE-2021-34690
CWE-287,CVE-2021-34676
CWE-287,CVE-2021-34675
CWE-287,CVE-2021-3458
CWE-287,CVE-2021-34578
CWE-287,CVE-2021-34546
CWE-287,CVE-2021-34523
CWE-287,CVE-2021-33895
CWE-287,CVE-2021-33843
CWE-287,CVE-2021-33842
CWE-287,CVE-2021-33766
CWE-287,CVE-2021-33700
CWE-287,CVE-2021-33539
CWE-287,CVE-2021-3339
CWE-287,CVE-2021-3332
CWE-287,CVE-2021-33210
CWE-287,CVE-2021-33087
CWE-287,CVE-2021-33083
CWE-287,CVE-2021-33076
CWE-287,CVE-2021-33046
CWE-287,CVE-2021-33045
CWE-287,CVE-2021-33044
CWE-287,CVE-2021-32986
CWE-287,CVE-2021-32984
CWE-287,CVE-2021-32980
CWE-287,CVE-2021-3297
CWE-287,CVE-2021-32967
CWE-287,CVE-2021-32951
CWE-287,CVE-2021-3282
CWE-287,CVE-2021-32693
CWE-287,CVE-2021-32691
CWE-287,CVE-2021-32637
CWE-287,CVE-2021-32579
CWE-287,CVE-2021-32543
CWE-287,CVE-2021-32541
CWE-287,CVE-2021-32030
CWE-287,CVE-2021-31924
CWE-287,CVE-2021-31917
CWE-287,CVE-2021-31606
CWE-287,CVE-2021-31602
CWE-287,CVE-2021-31559
CWE-287,CVE-2021-3153
CWE-287,CVE-2021-31520
CWE-287,CVE-2021-3145
CWE-287,CVE-2021-31349
CWE-287,CVE-2021-31326
CWE-287,CVE-2021-31251
CWE-287,CVE-2021-31245
CWE-287,CVE-2021-30867
CWE-287,CVE-2021-30770
CWE-287,CVE-2021-30769
CWE-287,CVE-2021-30720
CWE-287,CVE-2021-30702
CWE-287,CVE-2021-30668
CWE-287,CVE-2021-30667
CWE-287,CVE-2021-30648
CWE-287,CVE-2021-30605
CWE-287,CVE-2021-3046
CWE-287,CVE-2021-30317
CWE-287,CVE-2021-30312
CWE-287,CVE-2021-30302
CWE-287,CVE-2021-30158
CWE-287,CVE-2021-29047
CWE-287,CVE-2021-29012
CWE-287,CVE-2021-28503
CWE-287,CVE-2021-28495
CWE-287,CVE-2021-28494
CWE-287,CVE-2021-28493
CWE-287,CVE-2021-28174
CWE-287,CVE-2021-27990
CWE-287,CVE-2021-27878
CWE-287,CVE-2021-27877
CWE-287,CVE-2021-27876
CWE-287,CVE-2021-27794
CWE-287,CVE-2021-27734
CWE-287,CVE-2021-27651
CWE-287,CVE-2021-27610
CWE-287,CVE-2021-27522
